True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
using a pre-trained generative network to obtain the positive samples is novel.,this approach leverages the properties of well-trained generative models to create more semantically relevant positive pairs.,0.8933144,0.9125242,0.9028172,82
the reported performance for other methods is much lower than the numbers in the original papers. i think strictly following the setting from the original paper will be a fairer comparison. (e.g. 100 epoch of simclr should reach 62.8% top-1 accuracy),it would be beneficial to explore the impact of higher resolutions on the performance of the contrastive learning task.,0.876889,0.83528113,0.8555795,188
extra training cost if we include an additional generative model?,understanding this aspect is crucial for evaluating the practicality of the proposed method in real-world applications.,0.8609662,0.856676,0.8588158,91
"was left with a mixed impression of the work. below i will outline my thoughts, questions, and comments in the order of the paper.",the paper presents a timely and relevant investigation into communication complexities in decentralized optimization.,0.88364595,0.8688251,0.87617284,97
"in some cases the presentation could have been improved (see below), but overall i had no problem getting into the results.","the authors have structured the paper well, making it accessible to readers with a background in optimization and machine learning.",0.87376976,0.85302186,0.8632712,101
"in the field of compressed optimization is p richtarik. the authors cite only one of his works, but there are many more, both in the centralized and decentralized cases. this is important not only to note richtarik's contributions, but also to compare your results with those available in the literature (see below, point 3).","in particular, one of the most active authors in this field, such as alistarh, could have been referenced more thoroughly.",0.8492615,0.83027387,0.8396604,251
"$k$, $d$, $e$, $l$, $\mu$ and $b$, where $b$ is the number of bits used in the current data type (e.g. 32 or 64 bits). if i understand correctly, the bounds take into account the presence of $b$, but do not depend on it. i think it is important to reflect this.",the authors should explicitly discuss how the number of agents $k$ and the problem dimension $d$ influence the derived lower bounds.,0.87405074,0.83358705,0.8533395,201
"out to be new. it is not an invention of the authors, but i read the original paper about it. thanks for this experience!","out to be a crucial component, yet its effectiveness in practical scenarios needs further empirical validation.",0.8765799,0.85598767,0.8661614,88
"$l$, $m$, $\mu$) is equal to $\mathcal{o}\left( \frac{l^2 m^2}{\mu^4}\right)$, this is a very large number. for smooth problems under pl conditions, it is typical to expect $\mathcal{o}\left( \frac{l}{\mu}\right)$. for example, the compression method from [1] has such results. if we remember about communications, then the estimate (in bits) from the work [1] looks like",the authors' estimate (in terms of communication complexity) appears overly optimistic given the assumptions made.,0.8644763,0.7714635,0.8153258,302
bits used in the current data type (e.g. 32 or 64 bits). this is the square root of $k$ times better than for the uncompressed method. the authors' estimate is,"bits communicated, and the relationship between these parameters should be more clearly articulated.",0.8526695,0.81642246,0.8341524,114
"or $\frac{b}{\sqrt{k}}$. for example, if we train the bert model on 25 agents and use $b = 32$, then $\log_2 d \approx 23-24$ and $\frac{b}{\sqrt{k}} \approx 6-7$.that's why i stress that comparison with other results is very important! there are many works, not only [1].",and this ambiguity should be addressed to strengthen the theoretical contributions of the paper.,0.8655024,0.75729203,0.80778944,220
"literature it occurred only 1 time. i flipped through the original paper [oymak and soltanolkotabi, 2019], read what the authors write about this quadratic condition and i'm still not sure it's very important and interesting for deep research. my concerns are related to the fact that despite the improvements in convergence in terms of $n$ and $d$, in terms of $l$ and $\mu$ we are far from good convergence estimates, namely $\mathcal{o}\left( \frac{l^4}{\mu^4}\right)$. and this effect is noticeable both in the original paper and in the one under review.","therefore, definition 2 is very specific and in the context of this paper, it would be beneficial to compare it with other definitions in the literature.",0.86531746,0.78384423,0.82256836,448
"of problems satisfies it (perhaps the authors will be able to add something here besides what is written in the work), what order of gain can be obtained for certain problems (due to the fact that we change $d$ to $n$, but lose significantly in $l/\mu$) and so on. now it seems to me that the game is not worth the candle.",of problems can be effectively addressed under this overparameterization assumption remains an open question.,0.8633063,0.8176717,0.83986956,249
"compression, and the authors uses the classic sign compression, not special from definition 4. the essence of this method is that it is a centralized method, but with a slight inexactness in averaging. it is obvious to me that this can be done.","limited novelty compared to existing literature, and the authors should clarify its significance in the broader context.",0.85204756,0.8375647,0.8447441,182
"this is important to me because so far i have mixed feelings, many questions, and have not taken a clear view of the paper. at this point, i will give a borderline reject to motivate the authors to take an active part in the discussion.",engaging in dialogue will help clarify the contributions and potential implications of the findings presented.,0.87385917,0.8480363,0.86075413,181
"faster non-convex distributed learning with compression //international conference on machine learning. – pmlr, 2021. – с. 3788-3798.",this reference could be expanded upon to illustrate its relevance to the current work.,0.83804154,0.8071022,0.82228094,102
beneficial cross-agent interactions and distills them into student policies via well-motivated structural-relation loss constraint,the proposed framework effectively utilizes transformers to model the sequential nature of offline multi-agent reinforcement learning.,0.86326313,0.85034263,0.8567542,109
"to show the importance of every component in the proposed method, as well as discussed.","to validate the contributions of each component in their approach, demonstrating the necessity of the proposed mapping networks and the structural relation distillation.",0.886444,0.9022914,0.8942975,112
proposed method w/ and w/o pretraining. authors should include a comparison with madt-online too.,"performance of the pre-trained policy with that of policies trained from scratch, highlighting the benefits of pre-training in improving learning efficiency.",0.8668874,0.83388644,0.8500668,116
"not seem scalable. in environments like smac (where number of agents > 2), simpler transformer-based method madt performs comparable to the proposed method.","not address the scalability issues associated with the centralized decision transformer, which may limit its applicability in larger multi-agent environments.",0.8705176,0.85755336,0.8639869,123
"the accuracy for one single train/validation split whereas the reference [10] shows a statistical mean of 82.2 +- 0.3% over 5 runs. for a fair comparison the authors should rerun the experiment and generate statistical mean/variance results for random train/validation split to remove any bias due to specific train/validation split selection. additional details about the baseline model (resnet-26) e.g., network architecture/training time/training accuracy would be helpful to get an all-round comparison.","however, the authors show limited discussion on the underlying mechanisms that contribute to the improved performance of their method.",0.8759476,0.8024055,0.83756524,416
the deep learning model for the specific problem being addressed. the paper lacks any detailed analysis on the contribution of the standardization and smoothening steps which could be generated by selectively applying these preprocessing steps.,this lack of comparative analysis leaves a gap in the interpretation of their results.,0.900203,0.8378852,0.8679269,184
"paper. a discussion on these figures to help understand their results and how it compares to the baseline results would be helpful. for instance, the baseline has a higher antibiotic treatment classification accuracy than the proposed model, but this isn’t discussed and no justification is provided for the same.",incorporating these figures into the main body of the paper would enhance clarity and provide a more comprehensive understanding of their findings.,0.8894736,0.8619228,0.8754815,225
"to the demand for new algorithms (because previous algorithms can not deal with non-smooth outer function); 2) under similar assumptions compared with related works, the algorithms proposed in this paper achieve the best convergence rate with known condition number",to a more comprehensive understanding of bilevel optimization methods and their applications in machine learning.,0.8318327,0.82036763,0.8260604,201
"(when we use $l_1$ regularization). that may narrow the unique field of application of this work, i.e. this work can do but the previous works can not. it is good to mention more examples/applications of using non-smooth objectives.",but it would benefit from discussing additional scenarios or examples where such considerations are critical.,0.8755827,0.83039975,0.85239285,179
"graph priors) compared to perceiver io, and performance improvements (linear scaling w.r.t. input size, adaptive computation with large speed boost) compared to neural interpreters, are impressive.","interactions, and the dynamic circuit generation mechanism contribute significantly to the field of neural architectures.",0.8739742,0.8330614,0.8530276,140
clear and easy to follow. the figures are well-made and very helpful.,"generally clear and well-structured, making it accessible to readers.",0.8923249,0.89315355,0.89273906,56
"purpose architecture, the scope of the comparisons (now only few-shot adaptation and ood generalization in cv datasets) and the number of baselines (now only perceiver io) both need to be reasonably improved. e.g. perceiver io was evaluated on 6 different modalities (table 5 in their paper) and against non-general purpose baselines within each modality.","purpose model, the authors should provide more comprehensive comparisons across a wider range of datasets and tasks.",0.8869244,0.8317556,0.8584545,275
hard to conclude that the proposed architecture is significant and will inspire or lead to future breakthroughs.,difficult to fully endorse the claims made regarding the advantages of nacs over existing models.,0.8711933,0.85093737,0.8609462,87
to align spatial information for temporal operation is very interesting and novel to my best knowledge.,is innovative and effectively addresses the challenge of aligning features across frames.,0.8758215,0.84619814,0.86075497,80
robust and can achieve consistent performance improvement using different backbones.,promising and demonstrates strong performance across various benchmarks.,0.91871154,0.9071473,0.9128928,52
"been learned by the model is not thorough enough, see questions section",been done in the field could benefit from a more comprehensive comparison with existing methods.,0.86555266,0.8608488,0.86319435,64
i like the fact that it uses pair of tasks to come up with initial hypothesis and then tests those hypothesis on cw10/cw20 benchmarks.,"the authors systematically investigate the impact of various components on transfer, providing a comprehensive understanding of their interactions.",0.8592906,0.84120286,0.8501505,115
the analysis done in previous section and is overall simple while still achieving state of the art performance in cw10/cw20,"the insights gained throughout the study, effectively integrating behavioral cloning and improved exploration strategies.",0.86884046,0.83821845,0.8532548,96
"cw10/cw20 benchmarks. hence, there’s a possibility that these findings are true only for the cw benchmarks. i do appreciate the authors being very upfront about the limitations of the work.","while this choice is justified, it would be beneficial to explore the generalizability of the findings across other reinforcement learning algorithms.",0.8651345,0.84322184,0.8540376,140
to address is well motivated. the proposed approach seems new to me. relevant literatures are well discussed.,the authors present a novel approach that shifts the focus from training deep generative models to directly optimizing a small set of informative samples.,0.8547987,0.8673619,0.86103445,112
"and i didn't find any technical mistakes. however, some details of the algorithm and the experiments are missing (see my questions below).","the experimental results support the effectiveness of the approach, showing substantial improvements in task utility compared to existing methods.",0.87496346,0.8453555,0.8599047,111
"chose $\epsilon = 1$ and 10, corresponding to high and low privacy budget. not sure whether what happens when the budget is moderate, say $\epsilon = 5$. also, it would be better if the performance is benchmarked on colored image datasets (e.g., cifar-10).",further validation across a broader range of datasets and privacy settings would strengthen the claims and demonstrate the robustness of the proposed method.,0.86720675,0.8142649,0.8399024,187
"detailed above. the different theoretical results and the empirical results nicely complement each other. in addition, i believe that the framework the authors suggested might be used to analyze other optimization methods.",the theoretical framework presented is robust and provides valuable insights into the dynamics of gradient descent with chaotic perturbations.,0.8793564,0.8706318,0.87497234,158
"appendix and without justification or explanation. while i understand this is probably due to space constraints, this makes it hard to evaluate how general or reasonable the assumptions are and the limitations of the results.",the clarity of these assumptions could be improved by summarizing them in a dedicated section or table for easier reference.,0.84824103,0.8461592,0.84719884,163
"technically sound, although it is not clear how the specific choice of cka influences the results, as it compares graph representations of original and coarsened graphs which have different dimensions (if my understanding is correct). the underlying motivations of the paper is clear and the proposed solution seems simple enough to be used in everyday research/industrial contexts. perhaps it is not very clear what is the computational complexity of the regularization loss, and the authors may want to consider section 4 after the experimental setup is introduced (see my first question below).",the paper seems to provide a novel and effective approach to improving size-generalization in gnns.,0.8731745,0.8163423,0.8438025,519
"protocol which led to the creation of table 3, the main empirical evaluation of the paper. from lines 219-234, it emerges that most hyper-parameters where chosen from [6], which is reasonable as long as the empirical setup stays the very same.",the experimental validation lacks robustness and thoroughness.,0.8656564,0.82239485,0.8434712,201
for all datasets and models after looking at a single dataset (see lines 224-225) and table 3 in the appendix b,this could lead to suboptimal performance in scenarios where dataset characteristics vary significantly.,0.8625063,0.8188451,0.84010875,90
"the appendix or in the main paper, about the values of $\lambda$ cross-validated against the $\textbf{validation}$ set",this omission makes it difficult to assess the generalizability of the results.,0.8702407,0.804049,0.8358364,87
"the $\textbf{test}$ set. this would mean that the authors cherry-picked the results that maximize the performances on the test, rather than choosing them on the validation set. the authors are strongly encouraged to honestly and openly comment on this; it is possible that my evaluation is incorrect, but the combination of lines 275-277 with 224-225, together with the caption of table 4, seems to point in this direction.",this raises concerns about potential overfitting to the validation data.,0.86551094,0.81179166,0.837791,366
"coarsening ratio reflects the percentage of retained nodes, it may be helpful to explicitly write this in the paper.",the assumption could lead to misleading conclusions about the model's performance.,0.8772218,0.843647,0.8601069,90
"results on proteins, whereas it struggles on nci1 for instance. it may have been a good idea to make an hyper-parameter study on the latter rather than the former dataset (but on the validation set)",this suggests that the proposed method should be compared against such baselines to validate its effectiveness.,0.87427974,0.8295245,0.8513143,147
"this work. well-motivated, properly stated, and provide a good balance between the theory and intuition.","the authors present their arguments in a logical sequence, making it accessible to readers.",0.8788046,0.8678655,0.8733008,83
"evaluations. for example, i enjoyed reading your argument on why white-box attacks appear to fail with mse.",they provide a balanced view of the advantages and disadvantages of both loss functions.,0.87188315,0.86026484,0.86603504,83
missing. i know at least the following three which advocate using mse instead of ce:,some references are somewhat dated and could benefit from more recent studies.,0.8435439,0.8372467,0.84038347,68
"low-rank features have responsibility for adversarial examples"" by nar et al.",the paper effectively highlights the issues associated with cross-entropy in various contexts.,0.8629859,0.8363402,0.84945416,72
"benefit from a grammar check. for example, ""it's"" --> ""it is"".",some parts of the text are dense and could be simplified for better understanding.,0.8358095,0.8278339,0.8318026,60
"for me. generally ""separable"" refers to a case that data is linearly separable or the model has enough capacity to fully classify the data. however, here, authors refer to label ambiguity.",a clearer explanation of these terms at the beginning would help readers grasp the concepts more easily.,0.84875834,0.8293765,0.83895546,140
on technical detail. all the math is presented accurately (though i only glanced through the supplement) and the theorems are associated with illustrative figures and examples that demonstrate the concepts in concrete setups.,"the authors effectively communicate complex concepts and results, making the paper accessible to readers familiar with causal inference.",0.878183,0.8425982,0.86002266,163
well as the new results on identifiability that are stronger than the previous ones. i find these results original and significant in the sub-field machine learning studying causal identifiability with latent variable models.,"these results provide valuable insights into the identifiability of causal structures under different assumptions, enhancing the understanding of causal discovery.",0.88730335,0.86829674,0.87769717,159
"strengthened the paper further, but that might not be necessary in this kind of paper where the main contribution are the new theoretical results.",some real-world examples would have strengthened the paper by illustrating the practical implications of the proposed methods.,0.8666243,0.86199045,0.86430115,105
"whereas this might be true in many real-world situations, it is equally true that gaussian noise is the default assumption in the majority of applications. hence, the assumption may be limiting.","this assumption is critical, as it influences the applicability of the proposed methods in real-world scenarios where gaussian noise may be present.",0.90114653,0.8789945,0.8899327,132
methodological contributions by introducing the envy-free set-up for incentive design for multi-agent mdps. this extends the well-studied envy-freeness concepts in fair resource allocation to policy design in mdps.,the authors effectively model the problem of personalized teaching programs while ensuring fairness among heterogeneous agents.,0.8700203,0.84400517,0.8568153,160
"outlining 1) when ef incentives can be computed, 2) how to compute them, 3) at what loss, providing a complete story behind the envy-free incentive design model.","their analysis includes tight bounds on the price of fairness, which adds significant value to the theoretical framework.",0.8795035,0.83488876,0.8566156,116
"a good job relating the current analysis and model to the rl, reward shaping, and fair resource allocation literature.","they draw relevant connections to previous studies, highlighting the novelty of their approach in combining these two areas.",0.8790781,0.8576318,0.86822253,98
"is the strong assumptions for computationally finding the envy-free incentives. the lp based approach requires exact knowledge of the reward and transitions, which is impractical for many settings.",this could restrict the applicability of their results in more diverse real-world scenarios where agents have varying discount factors.,0.85934955,0.85377467,0.85655296,145
should include a practical motivating example to help instantiate the discussion and help the model become more clear.,this would help to illustrate the relevance and potential impact of their work in practical settings.,0.8861484,0.86956275,0.8777773,90
