True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
compares and contrasts related works to this paper.,situates the work within the broader context of coco.,0.8415159,0.8469322,0.84421533,40
seems novel and changes the proof techniques for bounding the constraint violation.,is an interesting and novel approach that strengthens the algorithm's performance.,0.89575,0.8848945,0.8902891,65
"be helpful to add experiments for some of the real-world applications of this framework mentioned in the introduction section (e.g., safety-critical applications).",be beneficial to include real-world datasets to further validate the practical applicability of the algorithm.,0.9098132,0.879969,0.8946423,109
"usually correspond to adversarial and stochastic (typically i.i.d.) constraints, however, in this paper, it refers to adversarial and fixed constraints.","should be more clearly defined, as it could confuse readers about the scope of the algorithm's applicability.",0.85025644,0.83129996,0.84067136,111
"assumed this condition holds to obtain better bounds, and how the framework in this paper does not make such an assumption.","relied on it, and how the current work manages to bypass it in certain cases.",0.90098476,0.8774702,0.889072,87
times in the paper before it is finally defined on page 6.,"times, but its significance and impact on the results should be elaborated further.",0.8534743,0.85537225,0.8544222,61
"$g_t(x)\leq 0~\forall t\in[t]$. the authors should explain and motivate this choice of benchmark, and mention any potential hardness results for regret against the more natural static benchmark.","the condition $g_t(x) \leq 0$ for all $t$, which may not be necessary and could limit the generality of the results.",0.873389,0.8653413,0.8693465,144
the authors need to compare and contrast their algorithm with [18] and [30] and highlight the new ideas and proof techniques.,it would be helpful to provide a more detailed comparison to highlight the differences and improvements.,0.8911918,0.8663434,0.8785919,83
"a small but informative dataset, which could inspire more related work.","small, high-fidelity data summaries for collaborative filtering tasks.",0.8561013,0.86992,0.86295533,51
and meanwhile it is more robust to noise compared to sota.,even when trained on significantly smaller datasets.,0.8753979,0.8463128,0.8606097,45
ntk and krr to help the audiences better understand the proposed approach as these are pretty new topics in recommendation systems.,infinite-width neural networks and their relevance to recommendation systems.,0.879336,0.8527333,0.8658304,79
"how it performs while with other collaborative filtering models besides $\infty$-ae, e.g., how the synthesized data summaries work with other autoencoder-based recommendation systems?",its performance across a wider variety of recommendation models beyond ∞-ae.,0.897501,0.8502874,0.87325644,138
for all the datasets? is it setting the user-budget based on the percentage of user number can help the audiences better understand the results?,"is appropriate should be clarified, especially in relation to dataset size and sparsity.",0.8594384,0.845943,0.8526373,105
"fig 5, bottom middle). it is easy to follow.",in terms of its structure and flow).,0.83776385,0.8263792,0.8320325,31
"on cifar-100 (across different kd methods, teacher-student architectures).",in both accuracy and efficiency.,0.8633309,0.8210394,0.84165424,60
"noticeable amount of errors. if class-wise analysis is performed on the teacher based on misclassified samples, it corresponds to a subset of classes which can be treated as undistillable classes. therefore, the proposed tllm avoids such situations by eliminating classes where the teacher's predictions are largely incorrect and replacing them with ground-truth labels (one-hot vectors). some analysis i’d like to see are:","few mistakes, and these mistakes are propagated to the student model, leading to undistillable classes.",0.87941337,0.8323472,0.85523325,346
teacher (table 3) for regular and undistillable classes?,on the imagenet dataset?,0.8741984,0.83176315,0.852453,43
"in tables 2, 3 for regular and undistillable classes?",into per-class accuracy gains?,0.89844036,0.82912004,0.8623894,39
baseline for imagenet experiments? can the authors produce a table similar to table 2 for imagenet to show the improvements of the proposed tllm scheme?,primary baseline for comparison?,0.85711086,0.8110999,0.8334709,129
~72.154% whereas the reported accuracy is only 68.900%. please clarify. link to public pytorch models with top1 accuracies: https://pytorch.org/vision/stable/models.html,closer to the reported standard of 71.8%.,0.88081616,0.8221131,0.85045284,143
"to include the accuracies of students trained with label smoothing. can you report these results for tables 2, 3. i suspect that a noticeable amount of improvement can be obtained by using label smoothing, especially if undistillable classes are semantically similar classes (see [2, 3]).",to evaluate the performance without label smoothing or to apply label smoothing uniformly across all methods.,0.88039124,0.83455986,0.85686314,213
(not available in supplementary as well).,from the paper.,0.86729026,0.80972016,0.837517,33
paper outweigh the strengths. but i’m happy to change my opinion based on the rebuttal.,work are minor and can be addressed with additional experiments and clarifications.,0.86371243,0.8681666,0.8659338,73
great effort on the rebuttal.,detailed responses.,0.9264027,0.87112993,0.8979165,23
my concerns although concrete understanding of undistillable classes still remains unclear.,the concerns raised in the initial review.,0.90331507,0.84259135,0.8718972,65
of label smoothing on the proposed tllm framework.,of label smoothing on the final results.,0.9530779,0.9233017,0.9379536,20
"label smoothing help?."" advances in neural information processing systems 32 (2019).",label smoothing help?',0.9183859,0.8330449,0.87363625,63
m. (2021). is label smoothing truly incompatible with knowledge distillation: an empirical study. in iclr,m. 'label smoothing regularization in knowledge distillation.',0.90866995,0.8617579,0.88459235,55
(2022). revisiting label smoothing and knowledge distillation compatibility: what was missing?. icml,'improving knowledge distillation with label smoothing.',0.91527766,0.8720132,0.89312184,62
to learn simple interpretable models. the numerical results are convincing.,for producing risk scores that are both interpretable and computationally efficient.,0.88672924,0.8994592,0.8930489,66
of error cumulation is possible; coordinate descent can be long as well as the line search).,(some kind of complexity in implementation and debugging).,0.8309641,0.83255833,0.83176047,68
scores are not considered in the current contribution.,world applications may require further tuning and validation.,0.8757158,0.8680727,0.8718775,39
based framework where the motion estimation and motion compensation are needed. this is an encouraging attempt.,"based approaches, which is a notable deviation from traditional methods.",0.8718642,0.86871064,0.87028456,75
"shifting, sharpen/blur, and fading. some analyses are conducted.","shifting, blurring, and fading.",0.92998,0.8835951,0.90619445,39
is limited. the core contributions have been investigated in other papers.,is somewhat incremental rather than groundbreaking.,0.85194206,0.86560357,0.8587185,53
in [1]. the difference is that one previous frame is used in [1] and two previous frames are used in this paper.,"in several prior works, making this approach less novel in the context of temporal modeling.",0.86293274,0.83653367,0.84952813,85
"like [2,3,4,5]. directly applying transformer into neural video codec is straightforward and the novelty is limited.",and its application to video compression is a natural extension.,0.8994568,0.8257399,0.8610234,81
"model, where the block contains two parts. in addition, [7] has investigated a similar idea where each block contains 4 parts. the difference of this paper is that each block contains 16 parts.","model, but the paper does not sufficiently explore the potential benefits of this comparison.",0.87956446,0.8391514,0.8588827,139
"this paper does not need these designs. the block-based auto-regressive entropy model, lrp, and 3-stage training are also complex and hand-crafted designs.","proposes a simpler transformer-based approach, but the complexity of the transformer model itself is not fully addressed.",0.8770263,0.8631019,0.87000835,113
the rd-curves are very close. the bd-rate numbers are best presented.,this raises questions about the practical benefits of the proposed method.,0.8864255,0.8392935,0.8622158,50
"x264 and x265 is very easy in 2022. comparisons with jm, hm, vtm are recommended because they represent the best encoders of h.264, hevc, vvc. the work [8] in 2021 has already compared with vtm.","these codecs in terms of rate-distortion performance is a significant achievement, but the comparison should be clarified.",0.8556134,0.8141096,0.8343457,147
"efficient video compression, eccv 2020",neural video compression.,0.98495686,0.8878167,0.93386745,20
"window-based attention for image compression, cvpr 2022",a comprehensive study of video compression.,0.88303643,0.85419965,0.8683787,37
"for learned image compression, iclr 2022",for neural video compression.,0.9300658,0.8640336,0.89583457,21
"priors for learned image compression, cvpr 2022",transformers for video compression.,0.934846,0.8721951,0.90243447,29
"efficient learned image compression, cvpr 2021",efficient video compression.,0.95209277,0.8495902,0.8979257,23
"adaptive neighborhood information aggregation, arxiv 2022.",transformer-based models.,0.8542001,0.80354536,0.82809883,48
is a novel contribution. it targets a useful application and can be of use to the community and for content creators.,"is a novel and useful addition to the gan adaptation task, allowing for more flexible and precise control over the adaptation process.",0.87045014,0.8948233,0.88246846,91
"studies. moreover, the two metrics used are reasonable in the context of face to face translation.","study, providing a more objective measure of the model's performance.",0.8923199,0.8799383,0.8860858,65
adjusted to the results presented in the experimental section.,well-supported by both qualitative and quantitative results.,0.8449955,0.85449994,0.84972113,50
not well redacted and fails to situate the proposed method within other methods in the literature.,comprehensive but could benefit from a more detailed comparison with recent advancements in the field.,0.8814646,0.8813375,0.88140106,74
"domains. instead, those are only computed on hand-picked source-target images and risks providing only a biased positive view of the results.",domains to provide a more robust evaluation of the model's performance.,0.90199125,0.8551236,0.8779323,103
should be computed over a dataset (or a randomly chosen subset of data) for the source and target domains in order to draw more robust conclusions.,should be computed on a larger dataset to ensure the results are statistically significant and generalizable.,0.90899175,0.8819565,0.89527005,91
"not need to be very deep and research on shallow models is still useful, which is valuable to the literature. this is the primary reason i recommend accepting this paper.",not necessarily need to be deep to achieve high performance.,0.8975444,0.8577294,0.8771853,131
sse block. the motivations are well explained and the effects are verified.,skip-squeeze-and-excitation modules.,0.8285891,0.8451742,0.8367995,60
is launched on a separate gpu) the results and discussions of the communication overhead are useful.,"is processed independently, allowing for faster inference.",0.90754473,0.8561873,0.8811183,74
"of course, i understand the authors may have limited computing resources and did not lower my rating for lack of such large-scale experiments.",future work could explore how larger models behave in terms of depth and performance.,0.86680424,0.84436023,0.8554351,104
clue on how to realize it. maybe the authors can show a potential direction.,empirical results on custom hardware.,0.8850392,0.8681068,0.87649125,60
improved. please see the suggestions below.,improved for clarity.,0.8387563,0.8620277,0.8502328,31
written and easy to follow.,written and structured.,0.9336153,0.88889337,0.9107056,12
network to obtain the positive samples is novel.,model for instance-specific positive generation is innovative.,0.8742381,0.8997004,0.8867866,40
paper is in the experimental part.,approach is its reliance on the quality of the generative model.,0.8744968,0.88339794,0.87892485,46
in the original papers. i think strictly following the setting from the original paper will be a fairer comparison. (e.g. 100 epoch of simclr should reach 62.8% top-1 accuracy),"typically reported in the literature, which may affect the fairness of the comparison.",0.8875436,0.83294976,0.8593806,136
generative model affect the final result?,generated images impact the downstream task performance?,0.9114636,0.9000876,0.90573984,34
if we include an additional generative model?,associated with training the latent space navigator?,0.86521316,0.8656921,0.8654525,43
therefore i am raising my score. even though after the correction of the theory the numerical example does not satisfy the theory now i believe the submission provides an interesting step towards better theoretical guarantees of bnns.,the authors have addressed many of the concerns raised.,0.8813657,0.844704,0.8626455,195
extension of the previous results in holder space into the besov space.,contribution to the field of bayesian neural networks.,0.8736139,0.83382565,0.85325617,50
because in contrast to some people who prefer formulae over word description i would prefer the latter to better understand the formulae. please see comments on this below in clarity section.,i recognize that the theoretical results seem to be well-grounded and rigorous.,0.86152303,0.83348644,0.8472729,148
"paper is theoretical, the numerical example provided is not too satisfying.",paper lies in the theoretical guarantees provided for bayesian neural networks.,0.86634505,0.86926347,0.8678018,51
on 2 synthetic examples with analytical functions,in a theoretical context.,0.87404597,0.84356135,0.8585332,34
"the variational inference, i.e. approximation of the true posterior. wouldn’t mcmc methods with true posterior be more appropriate for the purpose of the numerical example?",variational inference rather than the mcmc-based methods discussed in the theory.,0.89647055,0.85965866,0.87767875,115
that. some discussion on actual computational time used and how feasible the inference with the considered priors would be appreciated,how the proposed model performs in real-world applications.,0.8869659,0.8548528,0.87061334,103
jumping straight into it as if a reader has just finished reading the previous work and doesn’t require any introduction - the approach used in many recent papers.,"jumping straight into the technical details, which is appreciated.",0.8919052,0.83875924,0.8645162,113
"better read words over formulae. word description of formulae would be much appreciated. also, the notation is not very careful which does not help further with readability of this lot of maths.",prefer a more balanced approach between mathematical rigor and explanatory text.,0.85151744,0.83141357,0.8413455,148
figures 2 and 3 can also lose the histogram part to save some space. (the histogram part can go into the appendix also),this would allow for more detailed explanations of the key theoretical results.,0.86723053,0.8363328,0.85150146,89
this case. it does seem to make a step further in extending those guarantees (by providing them in a bigger besov space).,the context of function spaces like the besov space.,0.86541915,0.83709455,0.85102123,83
"of the paper. it seems the paper has significant and original results but it should also be easier to understand these results while reading the paper. moreover, the numerical example can be largely improved.",of the theoretical contributions without a deeper understanding of the mathematical framework.,0.86708575,0.8529188,0.8599439,143
"as it hasn’t been said before anything about practicality, only about asymptotic properties",and could be replaced with a more formal transition.,0.85010296,0.8213025,0.8354546,69
properly defined in the paper,clearly defined in the introduction.,0.9434168,0.94951355,0.94645536,18
"\in {0, 1, …, d}”?",should be clarified as it is used in multiple contexts.,0.8199133,0.7462771,0.7813641,50
confusing though technically it is not overlapping notation. it is probably better to use another letter for a dataset,confusing and could benefit from clearer notation.,0.8588135,0.8402311,0.84942067,87
d^u and d^u is used. what is the difference?,equations could be better explained for clarity.,0.8407838,0.82383937,0.8322253,40
\eta is not defined,notation could be improved.,0.9013031,0.831433,0.86495936,17
already used for the dirac function,not properly defined.,0.8908719,0.8393391,0.86433804,29
"defined, how does it depends on n?",explained in sufficient detail.,0.8499307,0.8239548,0.8367412,27
is better to used \mathcal{n} for the normal distribution,should be replaced with a different symbol to avoid confusion.,0.8497982,0.8137255,0.8313707,47
"axis, also subplots without labels look too strange for me. it seems they may have “(a)”, “(b)”, … labels",better clarity and understanding.,0.8518057,0.80509853,0.8277938,91
- “spike-and-slab prior” was meant?,should be defined earlier in the text.,0.83811396,0.8201005,0.8290094,31
suggested as future work? it would indeed be nice to have some comparison in the current submission.,referring to future work or current experiments? this should be clarified.,0.8974427,0.8910504,0.89423513,67
"data, a” - lower case for “a”",data” could be rephrased for better clarity.,0.8544922,0.8344233,0.8443385,28
- acronym is not introduced,should be expanded to gaussian process for clarity.,0.83100057,0.84852606,0.8396719,42
solve the optimization problem”,"be consistent with the rest of the text, rephrase this part.",0.83830386,0.82293856,0.83055013,48
the (nearly) optimal convergence rate”,respect to the prior” could be clearer.,0.8553846,0.81162685,0.8329314,30
- lower case for “l”,us define” would be a better transition.,0.8210979,0.8118294,0.81643736,33
submodular functions is useful for a number of ml applications.,submodular functions is a significant contribution of this paper.,0.90229017,0.90335494,0.90282226,34
learned from data is a good alternative to having to choose a fixed one.,trained end-to-end using backpropagation is a novel and effective approach.,0.87942344,0.87815964,0.8787911,58
written with clearly presented results,"written and structured, making it easy to follow the technical details.",0.8604182,0.85298884,0.8566874,50
"of monotone submodular function of the form of concave composed modular function, which is too limited.","of submodular functions, but their generalization to other set functions is not fully explored.",0.89303666,0.88207066,0.8875198,63
functions is too simple to capture complex functions.,functions is well-justified and theoretically sound.,0.8502803,0.86602837,0.8580821,35
submodular function (dsf) baseline is limited (see questions).,submodular function models is thorough and demonstrates the superiority of the proposed method.,0.8901586,0.8624302,0.8760751,59
"structure, and optimization. siam journal on computing 47.3: 703-754, 2018.",and approximation are key aspects discussed in this context.,0.8386142,0.78721327,0.8121012,59
"and xos functions by juntas. siam journal on computing, 45(3):1129–1170, 2016.",functions are relevant to the theoretical underpinnings of this work.,0.83916587,0.7791639,0.80805254,61
"13th conference of the european chapter of the association for computational linguistics, pages 224–233. association for computational linguistics, 2012.","international conference on machine learning (icml), this work is closely related to the proposed method.",0.84098285,0.8167555,0.82869214,117
intuitive idea for data augmentation,effective approach to data augmentation.,0.9582948,0.95135266,0.9548111,15
very effective when implemented correctly,to generate task-informed augmentations without relying on domain-specific knowledge.,0.8509182,0.8654208,0.85810816,66
"inspiring. moreover, the theoretical interpretation of the method is sound.",provides a clear explanation of the theoretical foundations.,0.90166885,0.9040541,0.90285987,51
and datasets are provided in this manuscript to show the effectiveness of the proposed lp-a3.,demonstrate the versatility and effectiveness of the proposed lp-a3 method across domains.,0.9071925,0.8949318,0.9010205,65
think it is necessary to provide the selection detail to make the manuscript self-contained.,would appreciate more details on the specific criteria used for selection.,0.8890072,0.86007106,0.8742998,65
"the backbone networks in the experiments in table 2? moreover, how’s the performance of lp-a3 on cifra10/100 in a supervised classification manner? evaluation with other backbone networks rather than resnet-18 and resnet-50 is also important.","the results when compared to other state-of-the-art augmentation methods, such as randaugment or mixmatch, on multiple datasets? this would provide a more comprehensive evaluation.",0.85903347,0.83687425,0.84780914,182
"on the large-scale dataset, such as imagenet",in terms of computational efficiency?,0.83677024,0.85099924,0.8438248,33
"performance of lp-a3 can drop when all data is selected for augmentation? the author stated that some data augmentations are useless to apply data augmentation, which did not convince me.",performance seems to degrade when the label-preserving margin σ is too small or too large? a more detailed explanation of this behavior would be helpful.,0.85884327,0.8605831,0.8597123,126
"the fairness framework, which works for any generalized mean objective and any fairness criteria.","the q-mean objective, which is valid under any metric.",0.92079777,0.9055981,0.9131347,64
a linear time ranking algorithm through rigorous mathematical derivation.,a (3−ε)-approximate solution for the fair rank aggregation problem under the ulam metric.,0.83170545,0.8731853,0.85194075,64
sections of related works and conclusion. authors can refer to previous paper published in neurips for revision.,a clear and concise conclusion section that summarizes the key contributions and results.,0.84929526,0.8429868,0.8461293,77
work. it is difficult to convince me that the algorithm proposed in this paper is superior to the state-of-the-art algorithms.,"work, which limits the discussion of how their approach compares to other recent advancements in the field.",0.8797277,0.8814863,0.8806061,90
"objective in section 1.1 $\sum_{i=1}^n (\rho(\pi_i, \sigma)^q)^{1/q}$ should be $(\sum_{i=1}^n \rho(\pi_i, \sigma)^q)^{1/q}$ in line 105.","objective is not clearly defined, leading to potential confusion about the exact nature of the problem being solved.",0.8455568,0.72924405,0.7831051,108
"fair ranking and prove the algorithm is a linear time ranking algorithm. however, the greedy strategy for ranking is lack of innovation","the closest fair ranking problem under the kendall tau metric, which is both simple and efficient.",0.85415035,0.874257,0.86408675,101
"given the existing results provided by the authors, the approximation in the $l^p$ norm is a necessary complement to our current understanding of the approximation problem.","though the approximation result does not appear very surprising, the paper provides a solid contribution to the field by addressing a gap in the literature.",0.88431704,0.8648213,0.8744605,120
the authors have presented the paper in a quite accessible way.,"the results are technical, however, they are presented clearly and with sufficient detail.",0.8913725,0.90261686,0.8969594,58
"however, it is not obvious how in practice these two norms can make a difference.",the authors successfully tackle this challenge by leveraging vc dimension theory in a novel way.,0.8714957,0.87873924,0.87510246,78
"the work. below i will outline my thoughts, questions, and comments in the order of the paper.",i was left with a mixed impression of the paper.,0.9019368,0.8776494,0.88962734,63
"have been improved (see below), but overall i had no problem getting into the results.",in some cases the presentation could be improved.,0.88960195,0.86631465,0.87780386,66
"his works, but there are many more, both in the centralized and decentralized cases. this is important not only to note richtarik's contributions, but also to compare your results with those available in the literature (see below, point 3).","in particular, one of the most active authors in the field of compressed optimization is p richtarik.",0.8787634,0.842917,0.860467,181
"in the current data type (e.g. 32 or 64 bits). if i understand correctly, the bounds take into account the presence of $b$, but do not depend on it. i think it is important to reflect this.","$n$, $k$, $d$, $e$, $l$, $\mu$ and $b$, where $b$ is the number of bits used in communication.",0.83294946,0.8302472,0.83159614,146
"an invention of the authors, but i read the original paper about it. thanks for this experience!",it is not immediately clear how it compares to other compressors in the literature.,0.864501,0.85013056,0.8572556,72
"smooth problems under pl conditions, it is typical to expect $\mathcal{o}\left( \frac{l}{\mu}\right)$. for example, the compression method from [1] has such results. if we remember about communications, then the estimate (in bits) from the work [1] looks like","the authors' estimate (in terms of $l$, $m$, $\mu$) is equal to $\mathcal{o}\left( rac{l^2 m^2}{\mu^4} ight)$,",0.8573926,0.866082,0.8617154,211
or 64 bits). this is the square root of $k$ times better than for the uncompressed method. the authors' estimate is,$b$ is the number of bits used in the current data type (e.g. 32 bits for floating point).,0.83492184,0.8219067,0.8283632,83
"and use $b = 32$, then $\log_2 d \approx 23-24$ and $\frac{b}{\sqrt{k}} \approx 6-7$.that's why i stress that comparison with other results is very important! there are many works, not only [1].","for example, if we train the bert model on 25 agents, the communication complexity might still be prohibitive.",0.8438926,0.7756498,0.8083334,153
"and i'm still not sure it's very important and interesting for deep research. my concerns are related to the fact that despite the improvements in convergence in terms of $n$ and $d$, in terms of $l$ and $\mu$ we are far from good convergence estimates, namely $\mathcal{o}\left( \frac{l^4}{\mu^4}\right)$. and this effect is noticeable both in the original paper and in the one under review.",although i saw many papers where simpler things are introduced as overparameterization.,0.8745443,0.787835,0.8289283,328
"in the work), what order of gain can be obtained for certain problems (due to the fact that we change $d$ to $n$, but lose significantly in $l/\mu$) and so on. now it seems to me that the game is not worth the candle.",how wide a class of problems satisfies it (perhaps the authors will be able to add something here besides what is written in the paper).,0.8400456,0.81412035,0.8268798,151
"definition 4. the essence of this method is that it is a centralized method, but with a slight inexactness in averaging. it is obvious to me that this can be done.","it uses a multistep gossip protocol with compression,",0.8415868,0.84240866,0.84199756,133
"questions, and have not taken a clear view of the paper. at this point, i will give a borderline reject to motivate the authors to take an active part in the discussion.","this is important to me because so far i have mixed feelings,",0.84477144,0.8364855,0.840608,134
"compression //international conference on machine learning. – pmlr, 2021. – с. 3788-3798.",marina: faster non-convex distributed learning with compressed gradients.,0.84409297,0.8338877,0.83895934,63
"point out to an inherent limitation that arises from optimization and may explain many of the previously reported issues with neural lewis games. as such, the analysis in this paper has the potential of substantially influencing the study of emergent communication, and i strongly support its acceptance.","it is largely clearly written (apart from some issues, see below), and the empirical results (especially figure 2 and 3) are persuasive and surprising -- they highlight the importance of controlling co-adaptation overfitting in emergent communication systems.",0.842965,0.8569755,0.8499126,209
"loss, while, in practice, it is used to *downweight* the influence of the adaptation term. while the two are equivalent, these two conflicting views make it harder to understand the discussion in lines 237-244 (i think this paragraph in particular has to be improved. particularly the sentence at line 240).","in equations 10-11 the constant alpha is presented as a way to *upweight* the original loss, but the explanation could be clearer in terms of how this impacts the balance between the information and co-adaptation terms.",0.87528735,0.85250443,0.8637457,224
distills them into student policies via well-motivated structural-relation loss constraint,bypasses bootstrapping for credit assignment.,0.8365026,0.8214883,0.82892746,70
performance in various multi-agent environments,results across multiple benchmarks.,0.9180351,0.89933974,0.9085912,32
"of every component in the proposed method, as well as discussed.",of each component in their framework.,0.9035466,0.8714378,0.8872018,38
w/o pretraining. authors should include a comparison with madt-online too.,"without conventional distillation, highlighting the benefits of the new approach.",0.8784451,0.84441787,0.8610955,65
"(where number of agents > 2), simpler transformer-based method madt performs comparable to the proposed method.","with a large number of agents, the centralized decision transformer may struggle.",0.8616313,0.842587,0.85200274,75
and grammatical errors in the text,throughout the paper.,0.9027989,0.8501234,0.87566966,28
this model is novel and creative. it will likely be of interest to many in the community given the recent successes of image generation approaches like dall-e.,"to the best of this reviewer's knowledge, this is one of the first works to unify such a wide range of tasks using a single model.",0.8451905,0.8683687,0.8566229,115
being very optimized for these diverse vision tasks.,"having task-specific components, which demonstrates the generality of the approach.",0.8737053,0.88099474,0.8773349,60
"the autoregressive model helps a lot, and there is a 'sweet spot' in terms of code length.",the guiding code and autoregressive structure are crucial for performance.,0.9085676,0.89489955,0.9016818,67
"later), but nothing else that stands out to this reviewer","the societal impact discussion), which lacks depth and fails to address potential risks adequately.",0.84532964,0.8257974,0.83544934,72
"5 runs. for a fair comparison the authors should rerun the experiment and generate statistical mean/variance results for random train/validation split to remove any bias due to specific train/validation split selection. additional details about the baseline model (resnet-26) e.g., network architecture/training time/training accuracy would be helpful to get an all-round comparison.","however, the authors show the accuracy for one single train/validation split whereas the reference [10] shows a statistical mean of 82.2 +- 0.3% over multiple random splits, which provides a more robust evaluation.",0.86556953,0.85198045,0.8587212,266
the paper lacks any detailed analysis on the contribution of the standardization and smoothening steps which could be generated by selectively applying these preprocessing steps.,this lack of explanation leaves the reader questioning the underlying reasons for the performance difference.,0.8932652,0.8513872,0.8718236,124
"compares to the baseline results would be helpful. for instance, the baseline has a higher antibiotic treatment classification accuracy than the proposed model, but this isn’t discussed and no justification is provided for the same.",a discussion on these figures to help understand their results and how it relates to the performance of their model would have been beneficial.,0.9012494,0.8800672,0.8905324,166
"deal with non-smooth outer function); 2) under similar assumptions compared with related works, the algorithms proposed in this paper achieve the best convergence rate with known condition number","handle the nonsmooth regularization terms effectively, especially in cases where the outer problem involves nonconvex and nonsmooth functions like l1 regularization).",0.8494619,0.83380353,0.8415599,135
"of application of this work, i.e. this work can do but the previous works can not. it is good to mention more examples/applications of using non-smooth objectives.","of application for the proposed methods, as the paper does not explore other potential nonsmooth regularization terms or broader nonsmooth settings.",0.86507505,0.8485521,0.8567339,97
learning the classification label makes intuitive sense and seems to be important in their experiments.,fine-grained visual categorization is well-supported by both theoretical and empirical evidence.,0.8542956,0.87678146,0.86539245,78
the motivations and experiments run by the authors.,the necessity of modeling both relation-agnostic and relation-aware information.,0.8406742,0.87068206,0.85541505,59
"do not think this adds much to the paper and the space would be better spent giving a high level, clear explanation of the intuition.",believe this could be condensed to make the paper more accessible to a broader audience without losing its rigor.,0.8699946,0.8618593,0.86590785,97
"different than the transfg architecture. is the main difference the global embedding of the object that the local crops can be compared against and using all three embeddings -- the z_g, z_l, r -- when computing distances and the final metric?","distinct from existing attention mechanisms, and the paper could benefit from a clearer explanation of how ast offers a unique advantage over standard attention layers.",0.8556519,0.8149616,0.8348112,175
"useful these things really are. moreover, the improvements are small over standard methods, and there is no standard deviation to explain if these results are significant. i further wonder if the authors carefully made sure that their setup was similar to the underlying setup and that the improvement was actually due to their method or better data augmentation or underlying architectures.","significant the contribution of the relational proxies really is, and whether the marginal gains justify the added complexity of the model, especially in practical applications.",0.86998326,0.84383065,0.8567074,290
way to mitigate meta-overfitting and cover the range of the task distribution,approach to address meta-overfitting in few-shot learning.,0.89925134,0.90573746,0.9024827,50
presented well. i have more comments about the method (see below),addresses key challenges in task augmentation effectively.,0.86606115,0.84021044,0.8529399,49
"such as classification, regression and cross-domain tasks",of both regression and classification tasks.,0.92790115,0.90741783,0.91754514,30
the classification results to provide a more robust picture about the improvements. the gap between mlti and the proposed method is not too much (except for isic).,the performance metrics across different datasets and meta-learners to better assess the statistical significance of the results.,0.86957,0.8472284,0.85825384,119
"paper shows some preliminary results on cross-domain tasks, i would like to see some more discussion and insights around it as i believe it's a more realistic scenario for few-shot learning","paper does include cross-domain experiments, a deeper analysis of how task augmentation affects generalization across significantly different domains would strengthen the contribution.",0.88193583,0.86191684,0.87181145,148
see. can you please provide some more details on the generation cost and how you incorporate task augmentation during meta-training?,"see discussed, especially in comparison to other task augmentation methods.",0.8961019,0.86487293,0.88021046,84
more empirical insights to support the results would be better than the theoretical analysis in this regard.,could stand on its own without needing to rely heavily on the theoretical justifications.,0.8627064,0.86429864,0.86350185,68
"practical setting and worth studying. in my view, this paper can inspire subsequent researchers and tackle ssl in more realistic scenarios.","this is a significant and practical extension of the traditional ssl framework, addressing real-world challenges where labeling all classes is infeasible.",0.87043613,0.8683158,0.86937475,115
of seen classes. this can be simply integrated with existing ssl methods. experimental results are convincing to demonstrate the effectiveness of the proposal.,"the authors propose two novel ssl objectives to classify unseen classes and maintain the safeness of seen class performance, which is a key contribution.",0.8625284,0.87364733,0.86805224,130
organized and easy to follow.,"the paper is well-structured and clearly written, making it easy to follow the proposed methodology and experimental results.",0.86055493,0.9086087,0.8839292,101
unseen classes. it may limit the application of the proposal.,"the proposed method needs to know the number of unseen classes in advance, which may limit its applicability in fully open-world scenarios.",0.8772031,0.9201294,0.89815366,95
$\lambda_1$ and $\lambda_2$ need to be discussed.,"the impact of the trade-off hyper-parameters λ1 and λ2 on the final performance is not thoroughly explored, which could be important for practical deployment.",0.8497309,0.8536834,0.8517026,134
"improvements (linear scaling w.r.t. input size, adaptive computation with large speed boost) compared to neural interpreters, are impressive.",improvements in few-shot adaptation and ood robustness are noteworthy.,0.86743844,0.8535302,0.8604281,93
to follow. the figures are well-made and very helpful.,"to follow, with well-structured explanations.",0.89962,0.9043138,0.9019608,36
datasets) and the number of baselines (now only perceiver io) both need to be reasonably improved. e.g. perceiver io was evaluated on 6 different modalities (table 5 in their paper) and against non-general purpose baselines within each modality.,and point cloud classification) should be expanded to include more diverse tasks and baselines.,0.87216806,0.8400226,0.85579365,189
proposed architecture is significant and will inspire or lead to future breakthroughs.,proposed model is truly general-purpose.,0.8855393,0.86554945,0.8754303,62
"unified convergence analysis for arbitrary client participation. specifically, these are the main strength of the paper:","focus on arbitrary client participation patterns, which is a critical aspect of real-world federated learning scenarios.",0.8822327,0.8773675,0.8797934,90
"leave or join arbitrarily depending on their circumstances. there are not much work that has a unified analysis of different patterns (including stochastic) of client participation, and this paper contributes to the federated learning community largely by presenting such analysis.","become unavailable or participate intermittently, making this work highly relevant to practical applications.",0.8682888,0.83851194,0.8531407,220
client participation in federated learning [31]. it is interesting to see in what scenarios for arbitrary client participation we can achieve a similar linear speedup which the paper thoroughly provides insights on.,"client participation, demonstrating that the proposed method is competitive with state-of-the-art approaches.",0.8808666,0.84474075,0.8624255,147
