True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
w/o pretraining. authors should include a comparison with madt-online too.,"the conventional distillation approach, which highlights the advantages of the new method.",0.87001866,0.84320664,0.8564028,69
"(where number of agents > 2), simpler transformer-based method madt performs comparable to the proposed method.",the reliance on a centralized decision transformer may limit performance as the number of agents increases.,0.87243634,0.85124147,0.8617086,73
and grammatical errors in the text,and grammatical errors throughout the paper detract from the overall clarity.,0.90727854,0.95090526,0.92857975,46
this model is novel and creative. it will likely be of interest to many in the community given the recent successes of image generation approaches like dall-e.,"to the best of this reviewer's knowledge, this is one of the first attempts to unify such diverse tasks under a single framework.",0.8378078,0.86688983,0.8521008,117
being very optimized for these diverse vision tasks.,requiring task-specific components.,0.9024471,0.87481034,0.88841385,41
"the autoregressive model helps a lot, and there is a 'sweet spot' in terms of code length.",the autoregressive structure of the language model is crucial for achieving high performance.,0.92127174,0.9080046,0.91459,60
"later), but nothing else that stands out to this reviewer",the need for more thorough exploration of potential misuse and ethical considerations in deploying such a general-purpose model.,0.8372002,0.80405545,0.82029325,99
"5 runs. for a fair comparison the authors should rerun the experiment and generate statistical mean/variance results for random train/validation split to remove any bias due to specific train/validation split selection. additional details about the baseline model (resnet-26) e.g., network architecture/training time/training accuracy would be helpful to get an all-round comparison.","however, the authors show the accuracy for one single train/validation split whereas the reference [10] shows a statistical mean of 82.2 +- 0.3% over multiple runs.",0.861508,0.8476058,0.85450035,276
the paper lacks any detailed analysis on the contribution of the standardization and smoothening steps which could be generated by selectively applying these preprocessing steps.,this lack of analysis limits the understanding of the advantages of their approach in this context.,0.9013564,0.8615855,0.8810224,119
"compares to the baseline results would be helpful. for instance, the baseline has a higher antibiotic treatment classification accuracy than the proposed model, but this isn’t discussed and no justification is provided for the same.",a discussion on these figures to help understand their results and how it relates to their findings would enhance the clarity and impact of the paper.,0.88678956,0.8705832,0.8786117,161
"deal with non-smooth outer function); 2) under similar assumptions compared with related works, the algorithms proposed in this paper achieve the best convergence rate with known condition number",the proposed methods effectively address the limitations of existing algorithms by accommodating nonconvex and possibly nonsmooth outer functions.,0.8808021,0.8494233,0.8648282,141
"of application of this work, i.e. this work can do but the previous works can not. it is good to mention more examples/applications of using non-smooth objectives.",expanding the discussion to include other potential applications of nonsmooth regularization could enhance the relevance and impact of the research.,0.86101264,0.8513122,0.85613495,128
way to mitigate meta-overfitting and cover the range of the task distribution,the problem is realistic as task augmentation is a good approach to improve the performance of meta-learning.,0.8730041,0.87563884,0.8743195,79
presented well. i have more comments about the method (see below),the method though not very intuitive is well-motivated and effectively tackles the issues of task diversity and overfitting.,0.84592915,0.85310256,0.8495007,95
"such as classification, regression and cross-domain tasks",preliminary results are covering multiple aspects of the method's performance and its applicability.,0.8361239,0.8490744,0.84254944,77
the classification results to provide a more robust picture about the improvements. the gap between mlti and the proposed method is not too much (except for isic).,"the empirical results are not particularly strong, and the improvements are marginal in most cases. it would be beneficial to provide confidence intervals for the reported metrics to better assess the variability of the results.",0.8811687,0.8624073,0.8716871,157
"paper shows some preliminary results on cross-domain tasks, i would like to see some more discussion and insights around it as i believe it's a more realistic scenario for few-shot learning","while task augmentation intuitively makes sense for similar domain datasets (e.g. miniimagenet), i would like to see some discussion around the impact of task augmentation for cross-domain tasks. while the results indicate improvements, a deeper understanding of the limitations and potential drawbacks in cross-domain scenarios would enhance the paper.",0.8769156,0.89591014,0.8863111,241
see. can you please provide some more details on the generation cost and how you incorporate task augmentation during meta-training?,"the paper does not provide information on the computational cost for the method, which i would like to see included to assess its practicality.",0.8740928,0.8682703,0.87117183,97
more empirical insights to support the results would be better than the theoretical analysis in this regard.,the theoretical results seem somewhat forced. i believe the methodological contribution is quite strong and could be emphasized more effectively without an over-reliance on theoretical justifications.,0.86327565,0.8761958,0.86968774,145
"improvements (linear scaling w.r.t. input size, adaptive computation with large speed boost) compared to neural interpreters, are impressive.",the proposed architecture demonstrates significant advancements in modular neural networks.,0.89264745,0.84772325,0.8696055,105
to follow. the figures are well-made and very helpful.,the authors effectively communicate their ideas.,0.8826161,0.8702047,0.8763665,42
datasets) and the number of baselines (now only perceiver io) both need to be reasonably improved. e.g. perceiver io was evaluated on 6 different modalities (table 5 in their paper) and against non-general purpose baselines within each modality.,a more comprehensive evaluation across various domains would strengthen the claims made.,0.86654735,0.8274052,0.84652406,191
proposed architecture is significant and will inspire or lead to future breakthroughs.,this limitation raises questions about the generalizability of the results.,0.87057996,0.8566216,0.8635444,64
temporal operation is very interesting and novel to my best knowledge.,the core idea of using kma to align spatial information for temporal modeling is innovative and effectively addresses the limitations of existing methods.,0.8523205,0.8758085,0.8639049,112
and the results are strong.,"the mathematical derivation is solid, providing a clear foundation for the proposed approach.",0.8707198,0.902902,0.88651896,76
achieve consistent performance improvement using different backbones.,"the proposed method is robust and can be easily integrated into various video learning frameworks, demonstrating its versatility.",0.8700534,0.89058006,0.88019705,99
"the model is not thorough enough, see questions section",the analysis on what has been learned by the model through the alignment process could be expanded to provide deeper insights into its effectiveness.,0.85197705,0.8570063,0.8544842,110
with more clarity see limitation section,some details should be presented regarding the computational complexity of the proposed method compared to existing approaches.,0.84060186,0.8348107,0.83769625,101
well written with comprehensive details.,the paper is well-structured and presents a comprehensive analysis of the proposed method.,0.87198174,0.8998882,0.88571525,62
baseline methods by a large margin,the proposed method outperforms the existing clip model in various zero-shot transfer learning tasks.,0.84327257,0.866779,0.8548643,80
"modern hopfield networks, which are all existing works even though the application scenario is new","the novelty of the paper is below the bar. it combines the infoloob and modern hopfield networks to address the saturation problem of infonce, but the contributions may not be sufficiently innovative compared to existing literature.",0.8446185,0.8615987,0.85302407,175
pair of tasks to come up with initial hypothesis and then tests those hypothesis on cw10/cw20 benchmarks.,i like the fact that it uses a comprehensive set of experiments to evaluate the impact of different components on transfer.,0.8641145,0.8470459,0.8554951,92
and is overall simple while still achieving state of the art performance in cw10/cw20,it effectively integrates the insights gained from the experiments to enhance performance.,0.8771936,0.85018414,0.8634777,70
are true only for the cw benchmarks. i do appreciate the authors being very upfront about the limitations of the work.,"hence, there’s a possibility that these findings may not generalize to other reinforcement learning algorithms or different task environments.",0.84797883,0.8560808,0.85201055,102
the proposed approach seems new to me. relevant literatures are well discussed.,the authors effectively highlight the challenges of data sharing in sensitive domains and the limitations of existing differentially private generative models.,0.8441695,0.86832994,0.8560793,120
"mistakes. however, some details of the algorithm and the experiments are missing (see my questions below).","flaws in the methodology, as the approach of directly optimizing a small set of samples for downstream tasks appears sound and innovative.",0.86587936,0.8547394,0.86027336,103
to follow and well organized.,"to follow, with a clear structure and well-defined objectives that facilitate understanding of the proposed method.",0.86107284,0.89837384,0.87932795,88
"budget. not sure whether what happens when the budget is moderate, say $\epsilon = 5$. also, it would be better if the performance is benchmarked on colored image datasets (e.g., cifar-10).","budgets, which may limit the generalizability of their findings; exploring a wider range of privacy levels could provide a more comprehensive evaluation of the method's effectiveness.",0.849939,0.8257408,0.8376652,148
"results nicely complement each other. in addition, i believe that the framework the authors suggested might be used to analyze other optimization methods.",the different theoretical results and the empirical findings presented in the paper support the proposed multiscale perturbed gradient descent (mpgd) framework.,0.8395489,0.8791561,0.85889614,123
"is probably due to space constraints, this makes it hard to evaluate how general or reasonable the assumptions are and the limitations of the results.","while i understand this may be due to space constraints, providing a brief overview or summary of these assumptions in the main text would enhance the paper's accessibility and clarity.",0.8719959,0.8898619,0.88083833,120
in a standard model used for personalized treatment selection,which enhances the ability to identify and utilize similar treatment effects among various options.,0.8678967,0.85742015,0.8626266,69
has a theoretical group-consistency property,is effective in simultaneously clustering treatments and estimating the optimal individualized treatment rule.,0.8438834,0.86025786,0.85199195,91
experimentally validated on synthetic and real data,demonstrated through both theoretical guarantees and empirical results.,0.871238,0.8380697,0.85433203,53
whereas discrete ones may be observed for several treatments/pathologies,allowing for a more nuanced understanding of treatment effects across different patient characteristics.,0.87519246,0.86139596,0.86823934,75
and may underfit the data in various situations,which facilitates the interpretation of treatment effects and their interactions with covariates.,0.8780283,0.86920667,0.8735952,71
"sgd outperforms gd if the spectrum of the hessian has some outliers, which is usual in realistic applications, see figure 2.","this finding highlights the unique efficiency of sgd in high-dimensional settings, particularly when compared to full-batch methods.",0.87568706,0.8514023,0.8633739,107
analysis might be of independent interest to study the behavior of sgd.,introduction provides a useful framework for understanding the asymptotic behavior of sgd.,0.89379704,0.9059774,0.899846,55
"problems **directly**. next, the author should provide the ""real"" convergence comparison between sgd and gd even for the random feature models to support their main observation. icr is just an indicator for the comparison between sgd and gd. there might be an approximation error due to the usage of hsgd and also the dimension, iteration time is finite. hence, without this simulation, i am not convinced that sgd does outperform gd in terms of convergence speed.","however, note that the random feature model is a convex optimization problem, which differs a lot from realistic neural networks. hence, small icr on the random feature model cannot be used to show that sgd outperforms gd on realistic optimization problems, as the dynamics and challenges in non-convex settings are significantly different.",0.86397326,0.8599596,0.8619617,331
"value (for strongly convex cases, they converge exactly to the same point). to my best knowledge, all the previous papers studying the implicit regularization focus on nonconvex optimization.","for convex optimization, any algorithms, if convergent, then they should converge to the same function, which diminishes the significance of the claim regarding implicit regularization.",0.8895079,0.87039226,0.8798463,143
unfamiliar with it. it would be good if additional background information can be provided.,"who may not have a strong mathematical background, making it challenging to fully grasp the implications of the results presented.",0.8671972,0.86281157,0.8649988,95
